edad_piloto,experiencia_piloto,peso_piloto,altura_piloto,presupuesto_equipo_millones,potencia_motor_hp,peso_coche_kg,downforce_kg,eficiencia_combustible,temperatura_pista_c,tipo_neumaticos,condiciones_climaticas,tiempo_vuelta_segundos,puntos_carrera,termino_podio,posicion_final,desgaste_neumaticos_vuelta,imc_piloto,relacion_potencia_peso,experiencia_edad_ratio,tipo_neumaticos_soft,tipo_neumaticos_medium,tipo_neumaticos_hard,condiciones_lluvia
41,2,66.2,174.0,214.68,951.0,792.6,291.9,0.752,18,Intermediate,Soleado,73.728,11.7,1,7.0,0.7897,21.9,1.2,0.049,0,0,0,0
18,2,63.4,175.1,178.09,950.0,758.0,362.4,0.958,18,Intermediate,Lluvia ligera,61.314,10.6,1,5.0,0.7451,20.7,1.253,0.111,0,0,0,1
37,7,70.0,188.2,119.75,857.0,821.7,324.1,0.52,24,Intermediate,Soleado,75.615,16.6,1,1.0,0.8304,19.8,1.043,0.189,0,0,0,0
29,1,75.7,177.8,103.58,914.0,756.2,309.6,0.76,17,Soft,Soleado,69.331,12.6,0,1.0,0.7316,23.9,1.209,0.034,1,0,0,0
35,13,62.6,175.1,153.05,891.0,708.6,254.4,1.197,29,Intermediate,Soleado,67.336,15.7,1,1.0,0.7684,20.4,1.257,0.371,0,0,0,0
29,18,78.8,176.5,216.37,721.0,743.8,321.1,1.086,17,Intermediate,Soleado,78.366,17.3,1,1.0,0.7425,25.3,0.969,0.621,0,0,0,0
30,8,69.8,162.9,164.35,825.0,713.0,242.2,0.749,23,Hard,Soleado,76.926,13.0,1,1.0,0.765,26.3,1.157,0.267,0,0,1,0
33,12,58.6,166.6,140.34,821.0,778.3,461.2,0.813,16,Soft,Lluvia ligera,58.682,15.1,1,1.0,0.6755,21.1,1.055,0.364,1,0,0,1
30,13,54.4,185.8,213.15,917.0,790.2,322.5,0.871,29,Hard,Lluvia intensa,69.027,13.8,1,1.0,0.7688,15.8,1.16,0.433,0,0,1,1
38,14,74.0,168.4,154.37,873.0,638.5,432.5,0.769,19,Intermediate,Lluvia ligera,49.097,17.7,1,1.0,0.584,26.1,1.367,0.368,0,0,0,1
19,11,68.2,178.0,111.75,988.0,730.5,358.0,0.684,39,Wet,Nublado,59.3,14.7,1,1.0,0.7519,21.5,1.352,0.579,0,0,0,0
36,1,71.6,167.5,126.32,916.0,728.1,473.6,0.89,27,Hard,Nublado,54.211,8.0,0,6.0,0.6387,25.5,1.258,0.028,0,0,1,0
26,9,69.3,165.8,169.16,793.0,740.6,339.5,0.609,42,Medium,Soleado,71.795,10.8,1,1.0,0.7467,25.2,1.071,0.346,0,1,0,0
22,13,70.4,170.3,154.06,889.0,674.8,321.3,0.62,17,Hard,Soleado,67.538,20.0,1,3.0,0.6471,24.3,1.317,0.591,0,0,1,0
30,11,73.9,165.6,241.5,1106.0,763.9,375.5,0.71,38,Hard,Lluvia intensa,55.378,13.0,1,1.0,0.7372,26.9,1.448,0.367,0,0,1,1
18,6,66.0,183.2,112.93,748.0,742.9,348.0,0.777,22,Intermediate,Soleado,73.017,11.5,1,1.0,0.7438,19.7,1.007,0.333,0,0,0,0
36,4,69.8,179.8,87.04,873.0,704.0,293.9,0.831,26,Soft,Nublado,61.464,7.8,1,4.0,0.7001,21.6,1.24,0.111,1,0,0,0
32,2,68.8,165.3,93.34,916.0,814.1,292.5,0.833,40,Hard,Lluvia intensa,75.011,7.3,0,1.0,0.8866,25.2,1.125,0.062,0,0,1,1
41,19,67.3,179.3,173.85,732.0,717.2,346.5,1.123,29,Soft,Soleado,69.842,12.1,1,1.0,0.6999,20.9,1.021,0.463,1,0,0,0
18,18,60.6,179.7,81.45,893.0,682.9,404.3,0.97,25,Soft,Nublado,54.962,15.7,1,1.0,0.625,18.8,1.308,1.0,1,0,0,0
20,9,72.3,174.4,158.59,863.0,744.8,278.2,0.724,15,Medium,Soleado,72.026,16.0,1,1.0,0.7786,23.8,1.159,0.45,0,1,0,0
35,4,63.4,168.2,121.25,803.0,753.8,226.7,0.844,35,Soft,Soleado,81.682,12.8,1,4.0,0.8384,22.4,1.065,0.114,1,0,0,0
41,15,78.2,150.5,103.34,832.0,749.4,221.1,0.811,34,Soft,Nublado,81.376,18.0,1,1.0,0.7948,34.5,1.11,0.366,1,0,0,0
23,9,66.7,172.1,265.89,717.0,740.0,402.4,0.548,32,Hard,Soleado,71.591,12.7,1,1.0,0.7285,22.5,0.969,0.391,0,0,1,0
36,10,64.9,173.7,116.24,816.0,797.3,393.8,0.8,35,Medium,Nublado,68.167,14.6,1,1.0,0.7622,21.5,1.023,0.278,0,1,0,0
39,5,80.4,173.5,71.95,904.0,727.7,490.8,0.981,21,Hard,Soleado,48.79,11.9,1,1.0,0.6663,26.7,1.242,0.128,0,0,1,0
20,18,68.2,171.5,229.73,695.0,765.1,361.3,0.773,25,Soft,Lluvia intensa,73.474,22.8,1,1.0,0.7628,23.2,0.908,0.9,1,0,0,1
19,18,67.0,173.6,113.54,754.0,747.2,356.5,1.198,29,Medium,Soleado,68.393,14.3,1,1.0,0.7254,22.2,1.009,0.947,0,1,0,0
39,18,70.0,191.1,153.02,705.0,747.6,461.8,0.569,42,Wet,Soleado,65.137,17.5,1,1.0,0.6901,19.2,0.943,0.462,0,0,0,0
22,4,69.1,168.5,211.24,882.0,779.9,381.0,0.5,29,Hard,Nublado,66.181,14.9,1,1.0,0.6858,24.3,1.131,0.182,0,0,1,0
32,11,80.9,179.6,89.32,750.0,815.5,313.3,0.586,28,Hard,Soleado,77.927,5.4,1,1.0,0.7877,25.1,0.92,0.344,0,0,1,0
18,3,62.6,168.7,195.28,974.0,784.2,335.1,0.763,42,Medium,Nublado,67.952,12.7,1,1.0,0.8164,22.0,1.242,0.167,0,1,0,0
21,3,73.2,189.0,203.8,753.0,653.9,374.9,0.976,35,Wet,Soleado,61.942,10.8,1,7.0,0.6532,20.5,1.152,0.143,0,0,0,0
18,2,74.0,167.3,220.2,848.0,692.1,431.4,0.649,39,Intermediate,Lluvia ligera,55.232,7.7,1,7.0,0.6732,26.4,1.225,0.111,0,0,0,1
21,9,74.4,164.2,257.13,876.0,722.9,607.1,0.563,35,Medium,Nublado,40.41,18.5,1,1.0,0.5903,27.6,1.212,0.429,0,1,0,0
39,16,68.8,178.3,151.58,787.0,660.9,430.8,0.981,19,Hard,Nublado,57.101,18.2,1,1.0,0.5767,21.6,1.191,0.41,0,0,1,0
39,14,71.3,180.8,120.28,772.0,732.5,318.6,0.949,33,Hard,Soleado,75.472,13.4,1,1.0,0.7299,21.8,1.054,0.359,0,0,1,0
26,6,73.4,179.2,158.29,865.0,774.3,290.9,0.914,28,Medium,Lluvia intensa,74.645,11.9,1,2.0,0.7646,22.9,1.117,0.231,0,1,0,1
39,10,76.5,186.1,187.66,749.0,725.1,262.8,0.775,23,Medium,Soleado,82.648,11.9,1,1.0,0.6959,22.1,1.033,0.256,0,1,0,0
22,17,69.0,169.6,123.38,871.0,793.4,307.3,0.711,41,Soft,Lluvia ligera,73.235,17.9,1,1.0,0.8383,24.0,1.098,0.773,1,0,0,1
23,10,71.8,168.1,147.77,898.0,747.4,386.4,0.97,29,Medium,Soleado,61.395,14.4,1,1.0,0.7174,25.4,1.201,0.435,0,1,0,0
34,13,71.2,181.2,175.9,699.0,814.8,331.2,0.768,27,Medium,Lluvia ligera,79.834,14.3,1,1.0,0.8136,21.7,0.858,0.382,0,1,0,1
38,14,67.7,175.0,230.4,871.0,772.7,436.8,1.026,17,Medium,Nublado,62.978,17.3,1,1.0,0.6811,22.1,1.127,0.368,0,1,0,0
30,13,69.4,170.3,169.34,951.0,726.1,452.8,0.708,30,Soft,Nublado,52.872,13.2,1,1.0,0.6746,23.9,1.31,0.433,1,0,0,0
29,14,76.4,175.5,185.38,876.0,792.1,315.2,0.624,18,Medium,Nublado,73.851,21.9,1,1.0,0.7659,24.8,1.106,0.483,0,1,0,0
32,4,70.1,172.6,118.27,774.0,726.8,446.3,0.644,33,Hard,Lluvia intensa,59.956,10.6,1,3.0,0.6857,23.5,1.065,0.125,0,0,1,1
20,1,73.1,170.0,114.23,807.0,745.6,439.6,0.745,43,Medium,Soleado,59.557,10.3,0,6.0,0.6646,25.3,1.082,0.05,0,1,0,0
22,13,55.4,176.3,146.32,932.0,783.6,392.8,1.078,43,Soft,Nublado,62.7,12.1,1,1.0,0.777,17.8,1.189,0.591,1,0,0,0
37,19,72.8,163.8,92.25,962.0,781.6,364.5,0.993,34,Soft,Soleado,62.467,13.2,1,1.0,0.7742,27.1,1.231,0.514,1,0,0,0
34,14,75.3,171.1,162.72,976.0,722.4,256.2,0.885,22,Medium,Soleado,64.967,13.0,1,1.0,0.7233,25.7,1.351,0.412,0,1,0,0
28,8,70.4,178.2,130.02,835.0,702.6,414.8,0.754,23,Wet,Nublado,60.174,11.3,1,1.0,0.6741,22.2,1.188,0.286,0,0,0,0
23,7,64.0,172.4,170.32,859.0,712.1,309.9,0.852,25,Hard,Lluvia intensa,69.913,6.0,1,3.0,0.7174,21.5,1.206,0.304,0,0,1,1
32,12,67.9,179.9,118.0,859.0,784.2,326.7,0.737,38,Soft,Nublado,77.1,16.3,1,1.0,0.791,21.0,1.095,0.375,1,0,0,0
28,6,70.5,181.0,172.43,953.0,787.7,321.8,0.748,26,Soft,Soleado,70.441,12.0,1,2.0,0.7789,21.5,1.21,0.214,1,0,0,0
25,12,67.7,180.8,221.06,905.0,784.0,197.1,0.893,17,Intermediate,Lluvia ligera,80.547,18.4,1,1.0,0.814,20.7,1.154,0.48,0,0,0,1
18,8,75.0,156.8,162.75,786.0,783.4,405.0,0.693,30,Intermediate,Nublado,67.959,12.4,1,4.0,0.7459,30.5,1.003,0.444,0,0,0,0
22,1,65.8,179.8,220.57,899.0,640.7,407.8,0.872,25,Medium,Soleado,52.566,13.6,1,4.0,0.5785,20.4,1.403,0.045,0,1,0,0
34,8,69.4,160.2,92.7,834.0,733.9,374.5,0.919,42,Soft,Nublado,64.913,11.2,1,1.0,0.731,27.0,1.136,0.235,1,0,0,0
32,10,64.8,182.4,112.85,1062.0,803.7,336.5,0.794,37,Hard,Soleado,61.261,13.7,1,1.0,0.8175,19.5,1.321,0.312,0,0,1,0
31,15,64.2,172.2,194.46,714.0,745.2,433.6,0.888,33,Hard,Nublado,65.935,15.1,1,1.0,0.698,21.7,0.958,0.484,0,0,1,0
26,14,71.8,170.7,183.06,877.0,752.8,414.9,0.598,35,Soft,Nublado,61.114,15.0,1,1.0,0.7096,24.6,1.165,0.538,1,0,0,0
20,15,70.2,174.9,111.22,946.0,645.3,353.2,0.785,31,Soft,Nublado,57.675,20.1,1,1.0,0.6019,22.9,1.466,0.75,1,0,0,0
37,2,68.0,173.2,154.55,785.0,784.3,280.3,0.764,28,Wet,Lluvia intensa,79.986,11.7,0,1.0,0.7905,22.7,1.001,0.054,0,0,0,1
25,12,81.8,175.0,143.12,725.0,740.5,337.2,0.658,17,Soft,Nublado,73.656,16.9,1,1.0,0.7168,26.7,0.979,0.48,1,0,0,0
30,16,68.0,177.0,78.46,1095.0,749.1,370.5,0.846,23,Wet,Nublado,48.26,14.7,1,1.0,0.6984,21.7,1.462,0.533,0,0,0,0
19,8,67.1,181.2,86.92,1037.0,762.0,162.4,0.916,33,Wet,Soleado,81.197,14.9,1,1.0,0.8105,20.4,1.361,0.421,0,0,0,0
40,8,75.2,171.6,200.86,815.0,751.5,304.3,0.802,34,Soft,Soleado,74.411,12.6,1,1.0,0.7746,25.5,1.084,0.2,1,0,0,0
31,15,63.0,164.1,190.28,754.0,713.2,371.1,1.051,30,Medium,Lluvia intensa,71.368,15.1,1,1.0,0.6962,23.4,1.057,0.484,0,1,0,1
41,16,68.5,174.3,117.78,934.0,729.5,423.8,0.7,36,Soft,Soleado,57.837,15.3,1,1.0,0.6724,22.5,1.28,0.39,1,0,0,0
27,7,70.8,177.4,99.33,849.0,760.0,237.0,0.743,20,Medium,Lluvia ligera,80.18,17.3,1,1.0,0.7837,22.5,1.117,0.259,0,1,0,1
26,15,78.2,172.3,159.01,821.0,809.5,367.2,0.574,23,Wet,Soleado,73.586,13.0,1,1.0,0.7851,26.3,1.014,0.577,0,0,0,0
34,9,67.2,165.1,212.3,737.0,752.6,310.4,1.02,42,Intermediate,Soleado,80.923,8.8,1,2.0,0.756,24.7,0.979,0.265,0,0,0,0
24,13,69.3,181.1,80.0,744.0,645.9,532.5,0.897,15,Medium,Lluvia ligera,47.674,20.9,1,1.0,0.5255,21.1,1.152,0.542,0,1,0,1
35,13,64.0,174.8,181.61,1088.0,744.9,331.7,1.001,38,Intermediate,Nublado,58.01,17.1,1,1.0,0.7288,20.9,1.461,0.371,0,0,0,0
27,3,64.4,180.4,118.76,901.0,795.8,261.5,0.989,38,Soft,Nublado,80.698,11.7,1,1.0,0.8224,19.8,1.132,0.111,1,0,0,0
28,16,69.5,162.1,134.46,977.0,776.5,317.5,0.765,19,Soft,Lluvia intensa,66.269,19.4,1,1.0,0.788,26.4,1.258,0.571,1,0,0,1
24,8,69.1,196.4,179.65,856.0,677.1,340.3,0.906,36,Medium,Soleado,61.257,9.6,1,1.0,0.7077,17.9,1.264,0.333,0,1,0,0
40,2,73.3,171.0,167.31,794.0,767.0,443.0,0.728,23,Soft,Nublado,64.967,12.1,1,6.0,0.6952,25.1,1.035,0.05,1,0,0,0
19,15,65.2,171.0,82.59,851.0,837.0,296.4,0.728,41,Wet,Lluvia ligera,80.603,16.2,1,1.0,0.8604,22.3,1.017,0.789,0,0,0,1
20,8,71.9,185.0,154.35,852.0,640.8,322.3,0.997,36,Medium,Soleado,60.06,17.2,1,1.0,0.6342,21.0,1.33,0.4,0,1,0,0
24,4,68.9,188.1,191.72,870.0,666.6,407.8,0.808,30,Soft,Soleado,53.474,9.7,1,1.0,0.632,19.5,1.305,0.167,1,0,0,0
26,18,68.0,169.7,106.35,988.0,825.4,279.7,0.923,15,Soft,Soleado,72.049,17.0,1,1.0,0.7943,23.6,1.197,0.692,1,0,0,0
30,6,70.5,179.0,80.21,849.0,802.5,285.9,0.939,27,Soft,Soleado,80.807,12.0,1,1.0,0.8487,22.0,1.058,0.2,1,0,0,0
22,19,72.8,162.5,132.21,744.0,695.9,377.3,0.823,23,Soft,Soleado,63.604,18.5,1,1.0,0.6285,27.6,1.069,0.864,1,0,0,0
40,16,64.5,176.1,204.73,949.0,706.4,378.1,0.881,37,Hard,Soleado,57.908,18.7,1,1.0,0.6656,20.8,1.343,0.4,0,0,1,0
37,14,79.3,166.3,147.46,881.0,785.6,340.0,0.842,32,Intermediate,Nublado,70.655,13.5,1,1.0,0.805,28.7,1.121,0.378,0,0,0,0
39,15,77.8,183.3,136.69,981.0,767.9,371.8,0.696,23,Soft,Soleado,59.366,14.9,1,1.0,0.7256,23.2,1.278,0.385,1,0,0,0
24,17,73.5,171.3,96.3,925.0,764.7,200.3,1.085,44,Soft,Soleado,78.061,24.5,1,1.0,0.8784,25.0,1.21,0.708,1,0,0,0
26,1,74.5,166.5,85.02,949.0,720.8,304.9,1.024,26,Soft,Soleado,66.0,10.1,1,1.0,0.7143,26.9,1.317,0.038,1,0,0,0
37,16,66.5,155.7,96.46,929.0,732.1,315.7,0.662,40,Medium,Soleado,69.461,16.7,1,1.0,0.7371,27.4,1.269,0.432,0,1,0,0
29,11,73.3,185.5,169.99,811.0,747.5,342.1,0.711,23,Hard,Nublado,70.207,14.3,1,1.0,0.7438,21.3,1.085,0.379,0,0,1,0
39,6,72.5,169.5,145.55,781.0,810.4,254.3,0.959,18,Soft,Lluvia ligera,87.468,13.4,0,2.0,0.8169,25.2,0.964,0.154,1,0,0,1
37,14,67.4,184.8,155.76,937.0,687.8,327.5,0.751,30,Hard,Soleado,62.237,15.0,1,1.0,0.6915,19.7,1.362,0.378,0,0,1,0
19,3,69.7,189.0,216.67,857.0,834.6,462.8,0.701,31,Medium,Soleado,63.189,14.1,0,1.0,0.7695,19.5,1.027,0.158,0,1,0,0
29,1,68.4,189.4,74.0,818.0,709.1,434.5,0.805,15,Intermediate,Lluvia ligera,55.63,14.6,0,1.0,0.6094,19.1,1.154,0.034,0,0,0,1
31,13,65.0,184.3,208.81,855.0,703.8,510.8,0.578,32,Hard,Soleado,46.724,18.8,1,1.0,0.5938,19.1,1.215,0.419,0,0,1,0
40,18,73.3,183.4,160.33,987.0,691.5,349.6,0.775,29,Soft,Lluvia ligera,56.94,18.7,1,1.0,0.6392,21.8,1.427,0.45,1,0,0,1
30,5,83.2,174.2,109.33,931.0,695.1,376.7,0.756,24,Intermediate,Nublado,56.319,9.5,1,2.0,0.6922,27.4,1.339,0.167,0,0,0,0
24,8,73.3,159.7,189.57,1006.0,738.4,391.1,1.025,36,Medium,Soleado,57.843,14.9,1,1.0,0.6862,28.7,1.362,0.333,0,1,0,0
34,2,73.4,173.3,149.69,840.0,752.8,289.9,0.875,28,Hard,Nublado,76.737,8.3,1,2.0,0.7468,24.4,1.116,0.059,0,0,1,0
24,5,75.5,178.4,89.77,846.0,762.1,365.3,0.751,28,Hard,Lluvia ligera,66.007,11.9,1,3.0,0.7086,23.7,1.11,0.208,0,0,1,1
19,9,73.6,183.5,132.73,946.0,744.6,412.7,0.695,38,Soft,Soleado,54.581,10.3,1,1.0,0.6979,21.9,1.27,0.474,1,0,0,0
18,4,76.6,173.6,197.94,836.0,800.7,287.1,0.899,16,Medium,Lluvia ligera,76.029,21.6,1,1.0,0.7969,25.4,1.044,0.222,0,1,0,1
35,15,68.6,173.4,71.42,932.0,724.1,295.2,0.762,28,Intermediate,Nublado,69.811,14.4,1,1.0,0.7491,22.8,1.287,0.429,0,0,0,0
18,15,67.8,179.5,268.65,864.0,801.1,463.1,0.574,41,Soft,Soleado,57.274,14.5,1,1.0,0.7498,21.0,1.079,0.833,1,0,0,0
37,4,71.4,175.9,183.04,954.0,817.0,413.4,0.929,17,Intermediate,Lluvia ligera,61.526,11.9,1,1.0,0.7479,23.1,1.168,0.108,0,0,0,1
30,4,68.2,176.8,48.71,843.0,754.4,291.9,1.054,29,Soft,Lluvia intensa,71.227,12.2,1,2.0,0.7453,21.8,1.117,0.133,1,0,0,1
33,19,69.8,176.3,205.16,787.0,789.7,381.6,0.906,20,Hard,Soleado,71.371,16.9,1,1.0,0.7118,22.5,0.997,0.576,0,0,1,0
35,1,71.1,164.2,314.4,985.0,627.9,256.0,0.761,21,Intermediate,Soleado,58.071,9.8,1,1.0,0.6358,26.4,1.569,0.029,0,0,0,0
20,1,70.1,177.2,165.56,798.0,688.5,354.9,0.782,27,Intermediate,Soleado,64.897,14.0,1,1.0,0.6772,22.3,1.159,0.05,0,0,0,0
27,19,69.0,174.0,97.39,899.0,801.7,416.6,0.858,27,Medium,Lluvia ligera,62.077,17.8,1,1.0,0.7468,22.8,1.121,0.704,0,1,0,1
22,3,64.9,178.4,132.24,970.0,739.7,219.1,0.924,41,Soft,Soleado,75.395,9.9,1,1.0,0.8339,20.4,1.311,0.136,1,0,0,0
33,15,67.5,179.6,229.46,964.0,799.6,321.3,1.019,18,Medium,Lluvia ligera,69.849,18.3,1,1.0,0.762,20.9,1.206,0.455,0,1,0,1
41,2,69.4,180.8,169.46,825.0,705.9,203.9,0.982,43,Medium,Soleado,81.469,5.4,1,8.0,0.7638,21.2,1.169,0.049,0,1,0,0
40,10,64.6,175.7,116.52,977.0,737.7,145.7,0.648,34,Hard,Nublado,79.647,17.9,1,4.0,0.8692,20.9,1.324,0.25,0,0,1,0
30,13,72.8,179.5,164.07,977.0,751.4,265.1,0.699,33,Medium,Lluvia ligera,71.721,18.4,1,1.0,0.7996,22.6,1.3,0.433,0,1,0,1
31,1,64.1,171.1,167.66,778.0,650.1,312.8,0.5,42,Soft,Soleado,68.453,9.4,0,14.0,0.6631,21.9,1.197,0.032,1,0,0,0
29,4,68.1,175.2,99.45,970.0,759.8,405.4,0.733,33,Soft,Soleado,57.195,11.5,0,1.0,0.7272,22.2,1.277,0.138,1,0,0,0
38,11,55.4,176.4,266.65,921.0,807.2,451.4,0.826,19,Intermediate,Soleado,61.212,19.7,1,1.0,0.6732,17.8,1.141,0.289,0,0,0,0
36,11,66.8,174.1,151.39,869.0,716.8,288.4,1.169,30,Wet,Soleado,71.54,13.0,1,1.0,0.7536,22.0,1.212,0.306,0,0,0,0
37,5,69.9,181.7,141.05,892.0,793.4,228.2,0.959,15,Soft,Nublado,81.78,9.7,1,1.0,0.788,21.2,1.124,0.135,1,0,0,0
22,7,68.9,182.0,97.91,868.0,774.8,355.8,0.939,43,Intermediate,Nublado,67.363,10.5,1,1.0,0.7917,20.8,1.12,0.318,0,0,0,0
32,4,67.0,170.7,114.33,912.0,734.7,424.3,0.55,16,Soft,Nublado,57.282,13.5,0,1.0,0.6503,23.0,1.241,0.125,1,0,0,0
21,6,72.9,165.7,170.96,832.0,803.0,432.7,0.937,17,Medium,Nublado,66.978,19.0,1,5.0,0.7839,26.6,1.036,0.286,0,1,0,0
29,5,66.0,166.5,260.18,958.0,849.6,348.9,0.639,38,Soft,Lluvia ligera,73.971,12.1,1,1.0,0.894,23.8,1.128,0.172,1,0,0,1
36,1,65.5,172.0,36.68,904.0,710.4,356.2,1.042,41,Soft,Soleado,60.386,8.5,0,4.0,0.6729,22.1,1.273,0.028,1,0,0,0
37,4,69.3,164.7,135.79,825.0,731.7,321.1,0.729,27,Intermediate,Lluvia ligera,66.705,15.8,1,1.0,0.7262,25.5,1.128,0.108,0,0,0,1
29,15,68.9,171.0,187.3,831.0,771.4,290.6,1.085,35,Intermediate,Lluvia ligera,79.895,16.7,1,1.0,0.8099,23.6,1.077,0.517,0,0,0,1
34,8,62.8,174.5,95.69,700.0,830.7,180.9,0.687,28,Hard,Soleado,95.318,12.8,1,1.0,0.9135,20.6,0.843,0.235,0,0,1,0
39,6,67.5,183.1,127.04,747.0,700.3,375.6,0.696,42,Medium,Nublado,66.745,14.5,1,1.0,0.732,20.1,1.067,0.154,0,1,0,0
29,7,65.8,167.1,80.14,979.0,715.4,290.4,0.601,30,Soft,Nublado,64.382,11.1,1,1.0,0.7387,23.6,1.368,0.241,1,0,0,0
20,8,68.3,165.5,168.62,881.0,788.3,296.8,0.893,20,Hard,Nublado,74.005,10.8,1,1.0,0.7953,24.9,1.118,0.4,0,0,1,0
30,6,59.1,187.4,215.84,994.0,705.6,234.2,0.73,15,Soft,Nublado,67.787,19.3,1,1.0,0.7043,16.8,1.409,0.2,1,0,0,0
34,6,79.6,179.3,226.76,877.0,754.9,447.6,0.692,43,Hard,Soleado,56.62,17.0,1,1.0,0.6908,24.8,1.162,0.176,0,0,1,0
18,5,78.3,196.4,185.39,758.0,681.5,318.2,0.767,28,Soft,Nublado,71.332,13.0,1,3.0,0.6985,20.3,1.112,0.278,1,0,0,0
21,2,68.3,159.5,180.75,873.0,787.5,331.4,0.66,22,Hard,Nublado,71.142,13.5,1,4.0,0.771,26.8,1.109,0.095,0,0,1,0
25,2,74.3,165.6,200.03,832.0,721.1,355.0,0.71,25,Soft,Soleado,68.217,8.5,1,1.0,0.6869,27.1,1.154,0.08,1,0,0,0
20,17,65.2,170.6,106.12,855.0,787.0,254.1,0.802,29,Soft,Soleado,79.694,9.5,1,1.0,0.8217,22.4,1.086,0.85,1,0,0,0
25,16,80.8,177.7,271.71,888.0,773.5,300.8,0.761,39,Soft,Nublado,75.319,15.5,1,1.0,0.8123,25.6,1.148,0.64,1,0,0,0
18,13,74.7,183.6,152.12,835.0,780.5,220.9,0.846,23,Intermediate,Lluvia ligera,85.858,12.6,1,1.0,0.8308,22.2,1.07,0.722,0,0,0,1
23,7,75.5,159.4,140.57,897.0,811.7,364.3,0.994,28,Soft,Nublado,67.969,9.2,1,1.0,0.8093,29.7,1.105,0.304,1,0,0,0
38,5,65.6,164.5,79.86,935.0,798.6,365.3,0.466,27,Medium,Soleado,64.5,12.8,1,1.0,0.7408,24.2,1.171,0.132,0,1,0,0
36,5,69.8,180.7,217.04,989.0,676.0,285.9,1.024,42,Soft,Nublado,60.732,8.4,1,1.0,0.7381,21.4,1.463,0.139,1,0,0,0
25,13,72.0,188.2,217.72,891.0,781.3,460.2,0.876,28,Intermediate,Soleado,55.333,14.6,1,1.0,0.6746,20.3,1.14,0.52,0,0,0,0
30,3,68.4,191.3,188.69,1099.0,841.7,353.0,1.065,26,Soft,Soleado,62.231,10.6,1,1.0,0.815,18.7,1.306,0.1,1,0,0,0
32,18,72.2,182.6,172.93,685.0,783.1,328.6,0.703,17,Wet,Nublado,81.982,16.5,1,1.0,0.7616,21.7,0.875,0.562,0,0,0,0
34,7,67.8,168.9,184.49,883.0,844.5,434.6,0.859,20,Medium,Nublado,67.915,12.7,1,1.0,0.7544,23.8,1.046,0.206,0,1,0,0
35,3,62.9,159.4,172.23,945.0,718.0,484.7,0.59,27,Soft,Soleado,46.679,11.0,1,5.0,0.6095,24.8,1.316,0.086,1,0,0,0
28,16,79.0,173.4,81.23,730.0,843.3,341.3,0.526,37,Hard,Soleado,82.179,13.0,1,1.0,0.8501,26.3,0.866,0.571,0,0,1,0
32,4,74.6,179.7,214.33,766.0,883.4,319.4,0.672,42,Hard,Nublado,86.25,14.7,1,1.0,0.928,23.1,0.867,0.125,0,0,1,0
31,9,79.3,177.4,174.04,719.0,773.8,434.2,0.81,26,Soft,Soleado,67.15,8.6,1,1.0,0.7112,25.2,0.929,0.29,1,0,0,0
41,15,69.2,174.2,149.49,763.0,752.3,372.5,0.819,40,Medium,Lluvia ligera,69.995,11.9,1,1.0,0.7582,22.8,1.014,0.366,0,1,0,1
18,9,68.0,181.1,112.55,837.0,757.9,359.8,0.591,18,Intermediate,Soleado,67.226,13.4,1,1.0,0.7188,20.7,1.104,0.5,0,0,0,0
41,12,61.2,178.6,173.71,704.0,758.2,399.1,0.342,23,Medium,Nublado,73.44,15.4,1,1.0,0.6824,19.2,0.929,0.293,0,1,0,0
34,16,71.5,164.5,164.0,785.0,809.6,272.1,0.819,23,Hard,Lluvia ligera,84.863,23.7,1,1.0,0.7923,26.4,0.97,0.471,0,0,1,1
25,8,67.2,166.7,203.65,916.0,746.6,257.4,0.614,35,Soft,Soleado,76.282,18.0,1,1.0,0.823,24.2,1.227,0.32,1,0,0,0
23,1,73.7,175.3,251.94,810.0,760.3,301.8,0.904,35,Medium,Soleado,77.275,13.2,1,2.0,0.7577,24.0,1.065,0.043,0,1,0,0
29,2,68.7,171.7,186.46,1088.0,682.5,268.0,0.667,33,Medium,Soleado,56.175,16.6,1,3.0,0.7033,23.3,1.594,0.069,0,1,0,0
40,3,73.4,179.6,158.74,955.0,812.9,397.0,1.021,29,Medium,Nublado,64.465,12.9,1,4.0,0.8041,22.8,1.175,0.075,0,1,0,0
26,16,69.4,169.0,173.37,1003.0,773.7,390.2,0.838,27,Soft,Lluvia intensa,58.029,17.0,1,1.0,0.7085,24.3,1.296,0.615,1,0,0,1
40,4,73.4,176.4,169.1,876.0,656.8,394.0,0.672,43,Medium,Nublado,55.456,4.3,1,2.0,0.6214,23.6,1.334,0.1,0,1,0,0
37,15,70.1,167.5,149.31,837.0,781.3,314.7,0.928,19,Medium,Lluvia ligera,73.161,7.8,1,1.0,0.7534,25.0,1.071,0.405,0,1,0,1
19,5,71.0,186.4,182.21,946.0,774.7,368.0,0.605,43,Hard,Lluvia ligera,63.369,15.5,1,4.0,0.7613,20.4,1.221,0.263,0,0,1,1
36,16,64.4,171.1,165.24,921.0,679.2,371.3,0.807,34,Medium,Nublado,59.262,20.1,1,1.0,0.6426,22.0,1.356,0.444,0,1,0,0
25,16,79.8,171.7,106.54,617.0,723.3,358.1,0.738,44,Intermediate,Nublado,80.988,12.6,1,1.0,0.7462,27.1,0.853,0.64,0,0,0,0
